Row ID,Order ID,Year,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
948,ORD10947,2024,2024-10-09,2024-10-06,,CUST3947,Rahul,Home Office,India,New Delhi,Delhi,650998,East,PRD5947,Home,Laptop,Sports Watch,69041.0,6,,7574.718452152003
949,ORD10948,2023,2023-10-13,2023-10-20,First Class,CUST3948,Meena,Home Office,India,Hyderabad,Telangana,609184,East,PRD5948,Electronics,Mobile,Mixer Pro,60238.0,3,0.0,11239.072731911885
950,ORD10949,2023,2023-11-07,2023-11-05,Standard Class,CUST3949,Rahul,Home Office,India,New Delhi,Delhi,605714,Central,PRD5949,Fashion,Laptop,Sports Watch,71144.0,4,,12952.275621927292
951,ORD10950,2023,2023-07-17,2023-07-20,,CUST3950,Sara,Consumer,India,Kozhikode,Kerala,662207,Central,PRD5950,Electronics,Shirt,Mixer Pro,17439.0,6,0.1,4064.212772485531
952,ORD10951,2024,2024-08-31,2024-08-28,,CUST3951,Vijay,Corporate,India,New Delhi,Delhi,683657,North,PRD5951,Fashion,Shoes,Samsung Mobile,63556.0,1,0.0,18642.345599616005
953,ORD10952,2024,2024-09-12,,Standard Class,CUST3952,Vijay,Home Office,India,Mysuru,Karnataka,699596,Central,PRD5952,Fashion,Perfume,Mixer Pro,6513.0,5,0.05,745.5258340652688
954,ORD10953,2023,2023-08-24,2023-08-21,Standard Class,CUST3953,Deepa,Consumer,India,New Delhi,Delhi,655993,Central,PRD5953,Sports,Mixer,Nike Shoes,27609.0,3,0.05,2333.142186734815
955,ORD10954,2024,2024-09-02,2024-09-03,First Class,CUST3954,Deepa,Home Office,India,Mysuru,Karnataka,628817,Central,PRD5954,Sports,Mobile,Sports Watch,18927.0,5,0.05,4650.52307796571
956,ORD10955,2023,2023-09-06,2023-09-09,Second Class,CUST3955,Kumar,Home Office,India,Kochi,Kerala,649748,North,PRD5955,Sports,Shirt,Nike Shoes,68935.0,6,0.05,17833.22522835816
957,ORD10956,2023,2023-04-04,2023-04-09,Standard Class,CUST3956,Deepa,Home Office,India,Hyderabad,Telangana,649181,South,PRD5956,Fashion,Shirt,Sports Watch,18283.0,1,0.0,2640.3299231451524
958,ORD10957,2024,2024-08-19,,Same Day,CUST3957,Meena,Corporate,India,Madurai,Tamil Nadu,657750,North,PRD5957,Home,Laptop,Samsung Mobile,11866.0,5,,1005.2820635281695
959,ORD10958,2023,2023-08-29,2023-08-28,Same Day,CUST3958,Rahul,Home Office,India,Kozhikode,Kerala,686962,West,PRD5958,Home,Laptop,Cotton Shirt,1965.0,2,0.2,361.5007271714132
960,ORD10959,2023,2023-06-11,2023-06-09,First Class,CUST3959,Meena,Corporate,India,Kozhikode,Kerala,644682,West,PRD5959,Beauty,Shirt,HP Laptop,68755.0,10,0.2,19862.401809738523
961,ORD10960,2024,2024-05-07,2024-05-12,Standard Class,CUST3960,Akalya,Consumer,India,Kozhikode,Kerala,629314,East,PRD5960,Beauty,Mixer,Smart TV,15634.0,1,,2930.0759119528047
962,ORD10961,2024,2024-04-22,2024-04-23,,CUST3961,Meena,Home Office,India,Mumbai,Maharashtra,613835,West,PRD5961,Sports,Shirt,Mixer Pro,29062.0,7,0.05,1461.5478177324674
963,ORD10962,2023,2023-03-18,2023-03-22,,CUST3962,Vijay,Home Office,India,Madurai,Tamil Nadu,644152,South,PRD5962,Fashion,Perfume,HP Laptop,44995.0,4,0.0,12951.258869921377
964,ORD10963,2024,2024-05-14,2024-05-12,Second Class,CUST3963,Vijay,Corporate,India,Mumbai,Maharashtra,677879,West,PRD5963,Beauty,Mobile,Smart TV,41618.0,9,0.05,11918.018562609834
965,ORD10964,2024,2024-05-03,2024-05-01,Second Class,CUST3964,Sara,Corporate,India,Hyderabad,Telangana,652061,East,PRD5964,Home,Perfume,iPhone 14,56089.0,6,,11480.609677010123
966,ORD10965,2024,2024-05-17,2024-05-19,Second Class,CUST3965,Kumar,Consumer,India,Mumbai,Maharashtra,659115,East,PRD5965,Beauty,Mixer,HP Laptop,73698.0,6,0.05,20881.04796592534
967,ORD10966,2024,2024-03-07,2024-03-06,,CUST3966,Akalya,Corporate,India,Mysuru,Karnataka,632985,South,PRD5966,Electronics,Laptop,iPhone 14,51929.0,4,0.0,10430.526096751024
968,ORD10967,2023,2023-11-12,2023-11-15,,CUST3967,Deepa,Consumer,India,Mangalore,Karnataka,637541,West,PRD5967,Electronics,Shirt,Sports Watch,15826.0,9,0.05,1861.0565035225159
969,ORD10968,2023,2023-05-18,2023-05-25,Second Class,CUST3968,Sara,Home Office,India,Madurai,Tamil Nadu,667519,South,PRD5968,Home,TV,Nike Shoes,64124.0,9,0.0,9230.055220018257
970,ORD10969,2023,2023-08-17,2023-08-21,Same Day,CUST3969,Rahul,Consumer,India,Hyderabad,Telangana,656427,West,PRD5969,Fashion,Mobile,Smart TV,65098.0,7,0.1,10706.6364317547
971,ORD10970,2023,2023-06-02,2023-05-31,Second Class,CUST3970,Sara,Corporate,India,Nagpur,Maharashtra,689615,North,PRD5970,Electronics,Mixer,Cotton Shirt,,10,0.2,0.0
972,ORD10971,2023,2023-07-21,2023-07-24,First Class,CUST3971,Akalya,Corporate,India,Mysuru,Karnataka,631126,West,PRD5971,Electronics,Mobile,Samsung Mobile,75119.0,10,0.0,3784.6066564530774
973,ORD10972,2024,2024-10-26,2024-10-31,Standard Class,CUST3972,Vijay,Consumer,India,Bengaluru,Karnataka,694865,East,PRD5972,Beauty,Shirt,Nike Shoes,23910.0,10,0.0,6975.164685264856
974,ORD10973,2023,2023-02-12,2023-02-19,Same Day,CUST3973,Vijay,Home Office,India,Hyderabad,Telangana,680980,Central,PRD5973,Home,Shirt,Smart TV,41709.0,3,0.2,8599.308495923653
975,ORD10974,2023,2023-06-14,2023-06-15,First Class,CUST3974,Deepa,Home Office,India,Salem,Tamil Nadu,635740,North,PRD5974,Fashion,Mixer,HP Laptop,49600.0,5,0.2,5667.58995634511
976,ORD10975,2024,2024-09-16,2024-09-15,First Class,CUST3975,Vijay,Corporate,India,Chennai,Tamil Nadu,693643,East,PRD5975,Electronics,TV,Sports Watch,68491.0,5,0.1,15533.958554733776
977,ORD10976,2024,2024-04-16,2024-04-23,Same Day,CUST3976,Vijay,Consumer,India,Mumbai,Maharashtra,662232,Central,PRD5976,Fashion,Perfume,Samsung Mobile,49631.0,2,0.05,12896.109458738496
978,ORD10977,2023,2023-03-10,2023-03-17,Second Class,CUST3977,Sara,Corporate,India,Coimbatore,Tamil Nadu,630306,East,PRD5977,Fashion,Mixer,Nike Shoes,38441.0,2,0.0,9331.489966252362
979,ORD10978,2023,2023-10-14,2023-10-15,,CUST3978,Sara,Corporate,India,Mangalore,Karnataka,644215,Central,PRD5978,Sports,Perfume,Samsung Mobile,51729.0,3,,13897.529382655573
980,ORD10979,2024,2024-11-06,2024-11-04,First Class,CUST3979,Akalya,Home Office,India,New Delhi,Delhi,644955,North,PRD5979,Sports,TV,Nike Shoes,32569.0,9,0.0,3966.6924727263395
981,ORD10980,2023,2023-07-22,2023-07-22,Same Day,CUST3980,Kumar,Corporate,India,Mumbai,Maharashtra,634688,West,PRD5980,Beauty,Mixer,Mixer Pro,,10,0.05,0.0
982,ORD10981,2024,2024-04-19,2024-04-25,,CUST3981,Kumar,Corporate,India,Kozhikode,Kerala,674808,South,PRD5981,Electronics,Perfume,LED Bulb,71931.0,5,,13673.201564363995
983,ORD10982,2024,2024-09-09,2024-09-11,,CUST3982,Kumar,Consumer,India,Hyderabad,Telangana,679525,East,PRD5982,Electronics,Shoes,Nike Shoes,61344.0,10,0.1,9198.041483027211
984,ORD10983,2023,2023-01-09,2023-01-11,Standard Class,CUST3983,Akalya,Home Office,India,Hyderabad,Telangana,682573,West,PRD5983,Fashion,Shoes,HP Laptop,5543.0,7,0.05,474.20757529996143
985,ORD10984,2024,2024-05-22,2024-05-23,,CUST3984,Kumar,Consumer,India,New Delhi,Delhi,678321,East,PRD5984,Electronics,Shirt,HP Laptop,7212.0,8,0.1,1662.8203064995978
986,ORD10985,2024,2024-09-02,2024-08-31,Same Day,CUST3985,Sara,Consumer,India,New Delhi,Delhi,660466,West,PRD5985,Fashion,Shoes,HP Laptop,12067.0,1,0.0,1775.89118669004
987,ORD10986,2024,2024-03-07,2024-03-08,Standard Class,CUST3986,Deepa,Corporate,India,New Delhi,Delhi,623370,South,PRD5986,Electronics,Perfume,HP Laptop,6797.0,1,0.05,854.1396967291129
988,ORD10987,2023,2023-01-27,2023-01-26,Same Day,CUST3987,Sara,Corporate,India,Kozhikode,Kerala,671918,West,PRD5987,Fashion,Shoes,iPhone 14,57612.0,4,0.05,17030.94793734437
989,ORD10988,2024,2024-09-25,2024-09-28,Second Class,CUST3988,Deepa,Home Office,India,Mumbai,Maharashtra,670789,North,PRD5988,Beauty,TV,HP Laptop,61754.0,5,0.2,8607.508006673394
990,ORD10989,2024,2024-08-15,2024-08-16,,CUST3989,Kumar,Corporate,India,New Delhi,Delhi,633951,South,PRD5989,Electronics,Shoes,LED Bulb,1946.0,4,0.2,117.82148992106545
991,ORD10990,2023,2023-01-30,2023-02-06,Same Day,CUST3990,Sara,Corporate,India,Nagpur,Maharashtra,657557,Central,PRD5990,Home,Shoes,Smart TV,7400.0,4,0.0,595.8945700537088
992,ORD10991,2024,2024-01-12,2024-01-18,Same Day,CUST3991,Akalya,Corporate,India,New Delhi,Delhi,613395,West,PRD5991,Sports,Mixer,Nike Shoes,42543.0,8,,12516.240054505819
993,ORD10992,2023,2023-05-27,2023-06-02,Second Class,CUST3992,Sara,Consumer,India,Hyderabad,Telangana,674912,Central,PRD5992,Electronics,Mobile,Smart TV,58130.0,4,0.2,14008.587001965217
994,ORD10993,2024,2024-09-25,2024-09-24,,CUST3993,Vijay,Home Office,India,Bengaluru,Karnataka,614895,West,PRD5993,Fashion,Shoes,Nike Shoes,77635.0,10,0.2,16630.507622951754
995,ORD10994,2023,2023-01-06,2023-01-12,,CUST3994,Vijay,Home Office,India,Pune,Maharashtra,622698,South,PRD5994,Home,Shoes,Sports Watch,54184.0,2,,6344.877681703995
996,ORD10995,2023,2023-07-16,2023-07-18,First Class,CUST3995,Meena,Home Office,India,Hyderabad,Telangana,613347,Central,PRD5995,Home,Mixer,Cotton Shirt,918.0,10,0.0,49.76752412208617
997,ORD10996,2024,2024-05-28,2024-06-03,Same Day,CUST3996,Deepa,Corporate,India,Madurai,Tamil Nadu,678556,East,PRD5996,Electronics,Shirt,Samsung Mobile,47727.0,6,0.05,10565.310433531591
998,ORD10997,2024,2024-03-05,2024-03-11,Same Day,CUST3997,Sara,Corporate,India,Hyderabad,Telangana,660685,South,PRD5997,Electronics,Mixer,Sports Watch,62843.0,4,,14962.977119813135
999,ORD10998,2023,2023-03-13,2023-03-16,Same Day,CUST3998,Kumar,Home Office,India,Coimbatore,Tamil Nadu,677974,East,PRD5998,Fashion,Mixer,Mixer Pro,72070.0,9,,19494.625533972336
1000,ORD10999,2023,2023-05-24,2023-05-25,Second Class,CUST3999,Rahul,Home Office,India,Mysuru,Karnataka,640653,South,PRD5999,Fashion,Mobile,Mixer Pro,40298.0,9,0.0,2679.8937058405
1001,ORD11000,2023,2023-12-23,2023-12-27,Second Class,CUST4000,Akalya,Home Office,India,Mysuru,Karnataka,613721,South,PRD6000,Home,TV,Samsung Mobile,47581.0,1,0.0,13005.883649624526
1002,ORD11001,2023,2023-06-18,,Second Class,CUST4001,Sara,Consumer,India,Trivandrum,Kerala,657336,East,PRD6001,Home,Laptop,Smart TV,79428.0,2,,4386.59023824538
1003,ORD11002,2023,2023-09-08,2023-09-13,Second Class,CUST4002,Akalya,Home Office,India,Kochi,Kerala,603018,West,PRD6002,Electronics,TV,LED Bulb,3548.0,8,0.0,
1004,ORD11003,2024,2024-05-31,2024-06-02,Standard Class,CUST4003,Deepa,Consumer,India,Mangalore,Karnataka,617984,Central,PRD6003,Sports,TV,iPhone 14,7441.0,7,0.1,
1005,ORD11004,2024,2024-11-23,2024-11-29,Same Day,CUST4004,Vijay,Consumer,India,Mumbai,Maharashtra,608814,East,PRD6004,Sports,Laptop,Sports Watch,17159.0,8,0.0,3577.1294926626724
1006,ORD11005,2023,2023-07-02,2023-06-30,Second Class,CUST4005,Sara,Corporate,India,Hyderabad,Telangana,629508,South,PRD6005,Fashion,Shoes,Nike Shoes,,2,0.1,0.0
1007,ORD11006,2023,2023-06-13,,Standard Class,CUST4006,Rahul,Corporate,India,Bengaluru,Karnataka,659996,North,PRD6006,Home,Mobile,Cotton Shirt,71655.0,10,,18879.422346724827
1008,ORD11007,2024,2024-01-15,2024-01-21,First Class,CUST4007,Sara,Corporate,India,Hyderabad,Telangana,614068,South,PRD6007,Sports,Shirt,LED Bulb,34514.0,8,0.0,6202.629636242171
1009,ORD11008,2024,2024-02-01,2024-02-06,,CUST4008,Sara,Consumer,India,Pune,Maharashtra,681794,North,PRD6008,Electronics,Mixer,Smart TV,968.0,7,,128.13482272514324
1010,ORD11009,2023,2023-08-18,2023-08-25,,CUST4009,Rahul,Corporate,India,Mumbai,Maharashtra,638448,Central,PRD6009,Home,Mixer,LED Bulb,414.0,1,0.2,
1011,ORD11010,2024,2024-10-10,2024-10-15,First Class,CUST4010,Sara,Consumer,India,Salem,Tamil Nadu,686497,South,PRD6010,Electronics,TV,LED Bulb,1266.0,4,0.1,
1012,ORD11011,2024,2024-12-07,,First Class,CUST4011,Akalya,Home Office,India,New Delhi,Delhi,649680,North,PRD6011,Home,Laptop,HP Laptop,18901.0,9,0.05,
1013,ORD11012,2023,2023-12-03,2023-12-06,Standard Class,CUST4012,Kumar,Consumer,India,Mangalore,Karnataka,698144,Central,PRD6012,Electronics,Shoes,Cotton Shirt,,4,0.0,
1014,ORD11013,2023,2023-05-28,2023-06-03,First Class,CUST4013,Meena,Corporate,India,Trivandrum,Kerala,692401,North,PRD6013,Sports,Mixer,iPhone 14,25789.0,4,0.2,3292.0915145455474
1015,ORD11014,2023,2023-05-10,2023-05-07,Second Class,CUST4014,Sara,Consumer,India,Kochi,Kerala,674422,West,PRD6014,Electronics,TV,Nike Shoes,19030.0,8,,
1016,ORD11015,2023,2023-07-30,2023-08-06,,CUST4015,Akalya,Corporate,India,Mysuru,Karnataka,636409,West,PRD6015,Beauty,Shoes,Samsung Mobile,4981.0,4,0.0,
1017,ORD11016,2024,2024-05-31,2024-06-01,First Class,CUST4016,Vijay,Corporate,India,New Delhi,Delhi,639823,West,PRD6016,Fashion,Mobile,LED Bulb,56568.0,7,0.05,8369.298318752684
1018,ORD11017,2023,2023-08-25,2023-08-31,First Class,CUST4017,Meena,Home Office,India,Trivandrum,Kerala,610256,Central,PRD6017,Home,Perfume,Sports Watch,56874.0,8,0.2,4391.858488265523
1019,ORD11018,2024,2024-08-31,2024-09-02,Same Day,CUST4018,Rahul,Home Office,India,Chennai,Tamil Nadu,601986,West,PRD6018,Home,Shirt,Sports Watch,24241.0,4,0.1,
1020,ORD11019,2023,2023-03-19,2023-03-20,Standard Class,CUST4019,Kumar,Corporate,India,Kozhikode,Kerala,612971,Central,PRD6019,Home,Laptop,Cotton Shirt,9406.0,2,0.0,1913.8169471314154
1021,ORD11020,2024,2024-05-21,2024-05-19,First Class,CUST4020,Deepa,Consumer,India,Pune,Maharashtra,654321,West,PRD6020,Beauty,Shoes,Sports Watch,9888.0,6,0.1,2332.741059739519
1022,ORD11021,2024,2024-12-01,2024-12-05,Same Day,CUST4021,Meena,Consumer,India,Pune,Maharashtra,617048,South,PRD6021,Beauty,Laptop,HP Laptop,68150.0,2,0.1,
1023,ORD11022,2024,2024-02-05,2024-02-08,Same Day,CUST4022,Meena,Home Office,India,Hyderabad,Telangana,676892,East,PRD6022,Electronics,Mixer,Mixer Pro,18788.0,5,0.2,5163.436733506934
1024,ORD11023,2023,2023-02-27,2023-03-06,,CUST4023,Akalya,Home Office,India,Chennai,Tamil Nadu,625407,North,PRD6023,Fashion,Shirt,Cotton Shirt,5151.0,6,0.0,1481.5384572536996
1025,ORD11024,2023,2023-08-11,2023-08-15,First Class,CUST4024,Akalya,Consumer,India,Pune,Maharashtra,652332,South,PRD6024,Electronics,Shirt,Smart TV,60282.0,1,,12300.188897236234
1026,ORD11025,2023,2023-06-25,2023-06-28,Same Day,CUST4025,Meena,Home Office,India,Mangalore,Karnataka,613153,Central,PRD6025,Beauty,Mixer,Samsung Mobile,34689.0,10,0.05,3763.528622713214
1027,ORD11026,2023,2023-08-30,2023-09-06,First Class,CUST4026,Vijay,Corporate,India,Salem,Tamil Nadu,667173,Central,PRD6026,Beauty,Perfume,Sports Watch,8454.0,4,0.0,1036.9527304993092
1028,ORD11027,2023,2023-05-31,2023-05-28,Standard Class,CUST4027,Akalya,Corporate,India,Madurai,Tamil Nadu,667245,Central,PRD6027,Electronics,Laptop,iPhone 14,11267.0,7,,1065.0677805609948
1029,ORD11028,2024,2024-07-29,2024-08-02,First Class,CUST4028,Vijay,Corporate,India,Hyderabad,Telangana,604050,South,PRD6028,Sports,TV,HP Laptop,58286.0,6,,9191.465541703405
1030,ORD11029,2024,2024-05-30,2024-05-28,Second Class,CUST4029,Vijay,Corporate,India,New Delhi,Delhi,695006,Central,PRD6029,Home,Mobile,Nike Shoes,12568.0,2,0.2,720.899477770995
1031,ORD11030,2024,2024-10-02,2024-09-30,,CUST4030,Akalya,Corporate,India,Coimbatore,Tamil Nadu,629696,Central,PRD6030,Fashion,Shoes,HP Laptop,14711.0,7,0.0,1100.852336819097
1032,ORD11031,2024,2024-05-09,2024-05-11,Second Class,CUST4031,Akalya,Corporate,India,Hyderabad,Telangana,629375,West,PRD6031,Beauty,Shirt,Cotton Shirt,17738.0,4,0.2,4616.660501718503
1033,ORD11032,2023,2023-06-22,2023-06-29,Standard Class,CUST4032,Meena,Home Office,India,Nagpur,Maharashtra,625428,Central,PRD6032,Sports,Shoes,Samsung Mobile,35254.0,9,0.05,9710.654405398313
1034,ORD11033,2023,2023-09-26,2023-10-01,,CUST4033,Deepa,Consumer,India,Salem,Tamil Nadu,673413,South,PRD6033,Home,Perfume,Samsung Mobile,23477.0,6,,6749.471566023389
1035,ORD11034,2023,2023-11-29,2023-11-30,Same Day,CUST4034,Vijay,Consumer,India,Mangalore,Karnataka,699497,Central,PRD6034,Sports,Mixer,LED Bulb,54467.0,8,0.1,7577.921778398127
1036,ORD11035,2024,2024-02-23,2024-02-29,First Class,CUST4035,Kumar,Consumer,India,Bengaluru,Karnataka,683320,Central,PRD6035,Electronics,Mixer,LED Bulb,9766.0,4,0.0,1435.0135851850885
1037,ORD11036,2024,2024-09-15,2024-09-22,Standard Class,CUST4036,Rahul,Consumer,India,Mangalore,Karnataka,662449,East,PRD6036,Beauty,Shoes,Sports Watch,25599.0,9,0.1,2239.62267611162
1038,ORD11037,2024,2024-12-25,2024-12-22,First Class,CUST4037,Rahul,Corporate,India,Mangalore,Karnataka,685066,East,PRD6037,Home,Perfume,Sports Watch,41898.0,9,0.2,4458.12682495882
1039,ORD11038,2024,2024-07-25,2024-07-30,Standard Class,CUST4038,Rahul,Consumer,India,Nagpur,Maharashtra,639252,North,PRD6038,Beauty,TV,Cotton Shirt,19408.0,2,0.1,2114.3632002771196
1040,ORD11039,2024,2024-02-01,2024-02-04,Standard Class,CUST4039,Kumar,Consumer,India,Hyderabad,Telangana,661191,East,PRD6039,Sports,Mobile,Nike Shoes,54276.0,1,0.05,5664.057298472177
1041,ORD11040,2023,2023-06-02,2023-06-09,Standard Class,CUST4040,Kumar,Corporate,India,Pune,Maharashtra,667258,West,PRD6040,Home,Shirt,Sports Watch,15864.0,9,0.2,1163.1582852697898
1042,ORD11041,2024,2024-04-01,2024-03-29,Same Day,CUST4041,Deepa,Home Office,India,New Delhi,Delhi,655488,Central,PRD6041,Electronics,TV,Nike Shoes,79525.0,10,0.2,6617.633934907101
1043,ORD11042,2023,2023-04-15,2023-04-22,Same Day,CUST4042,Deepa,Corporate,India,Mumbai,Maharashtra,602874,South,PRD6042,Electronics,Laptop,Cotton Shirt,31002.0,5,0.0,4781.661092427117
1044,ORD11043,2023,2023-11-04,2023-11-09,Standard Class,CUST4043,Deepa,Consumer,India,Pune,Maharashtra,626612,Central,PRD6043,Sports,Shirt,HP Laptop,28131.0,2,,2998.9632060191143
1045,ORD11044,2023,2023-11-05,,Standard Class,CUST4044,Vijay,Consumer,India,New Delhi,Delhi,615401,West,PRD6044,Electronics,Mixer,iPhone 14,9115.0,7,0.2,1009.8136528090645
1046,ORD11045,2024,2024-11-28,2024-11-30,Same Day,CUST4045,Sara,Consumer,India,Salem,Tamil Nadu,606333,Central,PRD6045,Sports,Laptop,iPhone 14,45566.0,1,0.1,7096.115277436864
1047,ORD11046,2023,2023-12-17,2023-12-24,First Class,CUST4046,Rahul,Corporate,India,Mumbai,Maharashtra,654713,Central,PRD6046,Electronics,TV,LED Bulb,29304.0,6,0.05,2589.1643010582707
1048,ORD11047,2024,2024-02-01,2024-02-07,Second Class,CUST4047,Kumar,Consumer,India,Hyderabad,Telangana,676881,North,PRD6047,Fashion,Perfume,Nike Shoes,50526.0,5,0.05,5683.307561974086
1049,ORD11048,2024,2024-03-01,2024-03-04,Same Day,CUST4048,Vijay,Corporate,India,Trivandrum,Kerala,684842,Central,PRD6048,Beauty,Shirt,Nike Shoes,8305.0,2,,
1050,ORD11049,2024,2024-09-30,2024-09-30,,CUST4049,Rahul,Corporate,India,New Delhi,Delhi,646064,Central,PRD6049,Fashion,Laptop,Cotton Shirt,73122.0,6,0.0,7562.838334354089
1051,ORD11050,2024,2024-11-02,2024-11-08,Second Class,CUST4050,Akalya,Consumer,India,Mysuru,Karnataka,673431,Central,PRD6050,Electronics,Mobile,Samsung Mobile,43857.0,1,0.05,8090.590110120906
1052,ORD11051,2024,2024-10-25,2024-10-24,Standard Class,CUST4051,Sara,Corporate,India,Salem,Tamil Nadu,683827,South,PRD6051,Electronics,Mobile,Sports Watch,67137.0,10,0.0,20115.428334438595
1053,ORD11052,2023,2023-11-11,2023-11-15,,CUST4052,Sara,Consumer,India,Kochi,Kerala,649352,West,PRD6052,Fashion,Shirt,Smart TV,76173.0,1,0.2,
1054,ORD11053,2023,2023-01-12,2023-01-16,Same Day,CUST4053,Kumar,Consumer,India,Mangalore,Karnataka,695928,East,PRD6053,Electronics,TV,Sports Watch,62407.0,7,,13427.10746003979
1055,ORD11054,2023,2023-04-11,2023-04-16,,CUST4054,Meena,Corporate,India,Madurai,Tamil Nadu,607095,Central,PRD6054,Sports,Mobile,LED Bulb,26599.0,7,0.2,7050.836560200453
1056,ORD11055,2023,2023-03-25,,,CUST4055,Akalya,Consumer,India,New Delhi,Delhi,619893,South,PRD6055,Home,TV,Smart TV,26014.0,5,0.1,4819.14802299143
1057,ORD11056,2024,2024-03-16,2024-03-21,First Class,CUST4056,Akalya,Home Office,India,New Delhi,Delhi,673382,West,PRD6056,Home,Mobile,Nike Shoes,11550.0,1,0.2,862.1848489546942
1058,ORD11057,2024,2024-05-21,2024-05-26,First Class,CUST4057,Vijay,Consumer,India,Madurai,Tamil Nadu,610049,Central,PRD6057,Fashion,Mixer,Samsung Mobile,69191.0,1,0.0,15917.874343669919
1059,ORD11058,2024,2024-10-24,2024-10-24,,CUST4058,Sara,Consumer,India,Hyderabad,Telangana,619081,Central,PRD6058,Sports,Shoes,Nike Shoes,5620.0,7,0.2,676.7855232325875
1060,ORD11059,2024,2024-05-17,2024-05-14,Standard Class,CUST4059,Kumar,Consumer,India,Mumbai,Maharashtra,654450,East,PRD6059,Electronics,Shoes,LED Bulb,79962.0,8,,18641.91277777809
1061,ORD11060,2024,2024-10-04,2024-10-11,,CUST4060,Vijay,Home Office,India,Hyderabad,Telangana,698934,Central,PRD6060,Home,Laptop,Mixer Pro,23973.0,3,0.1,6239.162193182745
1062,ORD11061,2024,2024-05-25,2024-05-31,Same Day,CUST4061,Meena,Home Office,India,Hyderabad,Telangana,623826,South,PRD6061,Beauty,TV,HP Laptop,53995.0,7,0.1,
1063,ORD11062,2024,2024-06-06,2024-06-03,Standard Class,CUST4062,Kumar,Home Office,India,Kochi,Kerala,610696,East,PRD6062,Sports,TV,LED Bulb,47680.0,4,,11392.647489773022
1064,ORD11063,2024,2024-03-12,2024-03-19,First Class,CUST4063,Kumar,Home Office,India,Hyderabad,Telangana,607775,South,PRD6063,Home,Shoes,Cotton Shirt,36397.0,10,0.1,4150.4228521317245
1065,ORD11064,2024,2024-05-09,2024-05-12,Same Day,CUST4064,Akalya,Home Office,India,Pune,Maharashtra,603416,West,PRD6064,Home,Laptop,LED Bulb,75537.0,5,0.05,5062.055034120528
1066,ORD11065,2024,2024-03-11,2024-03-11,First Class,CUST4065,Akalya,Home Office,India,Kochi,Kerala,682053,West,PRD6065,Home,Shoes,Nike Shoes,12499.0,10,,1238.136006029517
1067,ORD11066,2024,2024-06-22,2024-06-20,First Class,CUST4066,Deepa,Consumer,India,New Delhi,Delhi,635145,South,PRD6066,Home,Laptop,LED Bulb,12973.0,1,0.05,2451.039148592548
1068,ORD11067,2023,2023-10-21,2023-10-18,First Class,CUST4067,Akalya,Consumer,India,Hyderabad,Telangana,657490,North,PRD6067,Electronics,Mixer,Samsung Mobile,60166.0,4,0.2,10824.035473165399
1069,ORD11068,2024,2024-01-07,2024-01-14,First Class,CUST4068,Rahul,Corporate,India,Hyderabad,Telangana,679617,West,PRD6068,Home,Laptop,iPhone 14,61570.0,8,,5701.4736356584945
1070,ORD11069,2023,2023-05-07,2023-05-07,Standard Class,CUST4069,Meena,Corporate,India,Nagpur,Maharashtra,623385,West,PRD6069,Beauty,Mixer,Nike Shoes,57673.0,2,0.1,8627.221916748007
1071,ORD11070,2024,2024-07-12,2024-07-13,Standard Class,CUST4070,Rahul,Home Office,India,Pune,Maharashtra,686858,East,PRD6070,Fashion,Mobile,HP Laptop,78378.0,9,0.0,6444.804309390625
1072,ORD11071,2024,2024-02-23,2024-02-28,Same Day,CUST4071,Sara,Corporate,India,Bengaluru,Karnataka,679609,West,PRD6071,Home,TV,HP Laptop,51881.0,1,0.2,14186.589706177276
